x,y
3.8861231090942243, 1.6839001969743226
4.398806863548803, 1.6753245326208752
4.661605795736543, 1.687838592464031
4.969342999355393, 1.6710055052323511
5.297395560093834, 1.710076501714294
5.555293443458012, 1.7006751705453116
5.970763199379929, 1.7174249866874263
6.448940037293765, 1.7252967461810744
6.8409453270410205, 1.741913647240656
7.256779051585496, 1.7761659059386066
7.850806520454331, 1.803416432891357
8.369079697, 1.8076282057747957
8.790917158780886, 1.8234253100855806
9.362039882641419, 1.8163037451208606
10.168324091326559, 1.8449167984212487
10.860931342823964, 1.8511618785641133
11.464607756613692, 1.8716601516079656
12.28169415332058, 1.8955043626916233
13.287052541588471, 1.9157007465890281
14.002607060541608, 1.9432732886313246
15.18861901559362, 1.9987081862965077
16.335253736526756, 2.033085309699752
17.49947269, 2.0551659850195723
18.472135029328378, 2.0703736507719164
19.730349712204692, 2.1436330899405736
20.99152317412047, 2.1640347584575643
22.54295553511615, 2.216065352847963
23.795946657525924, 2.252435447766347
25.304548432950035, 2.2992961905238154
26.97503523831565, 2.3302549224921076
28.474371899280484, 2.3807333035211826
30.057045260385042, 2.438265827605605
32.04126946611598, 2.502731739086796
35.064146181908754, 2.5809839215891355
37.31769531325153, 2.6691013382488347
39.820377538087385, 2.723326666733911
41.37742219552234,2.769413064
44.98517904715182, 2.8868962440626387
48.381246074042224,3.002396013
51.42319891916146, 3.0884132870999412
54.49538694305914, 3.1601821486080084
58.379291242250254, 3.2625037011823963
61.92793502654902, 3.3596554021238543
65.04936818933629, 3.4569278587238923
68.21622521934255, 3.5462845303297588
72.48152918255153, 3.6830956600144464
77.26641749830243,3.809285323
82.28621304722272, 3.9333708190946446
87.37395330870281, 4.082887456656195
111.72861255592301,4.574540347
116.32598068753018, 4.670157947876811
120.87452487391208,4.797543344
128.0119985399178, 4.935276493139307
135.3488882963922, 5.0869617010695105
139.40186477315996, 5.167016664924724
150.07325741109506, 5.367154074562755
162.09208202161048, 5.563724160786922
169.70495346455084,5.672499852
180.9080731850583, 5.839250837521806
190.96337446620697, 5.975789763826112
202.57127475770258, 6.1094466550789885
214.88477291346877,6.251568518
226.82858003237988, 6.388460151455352
238.65258385967715, 6.507756679160252
249.04343251006298, 6.620099693525285
268.3718432515018, 6.769435197598964
283.70682, 6.912128385727911
297.2750327180961, 7.009431031242594
315.34519380834956, 7.1462622868703765
332.05538249392794, 7.259376376430298
353.1068391465692, 7.4094039613722105
375.67759847158754, 7.510222860720152
399.2981876926524, 7.640681236466406
427.75630194476594, 7.780037040081364
450.79248351394546, 7.875505709031372
473.51435542800897, 7.952497504347287
508.09405123495674,8.0803702
540.5716678470137, 8.193533849249008
574.5599103259591, 8.281667366663182
603.5201906474442, 8.379821591145138
633.9401931340605, 8.449759243405708
702.9054393052086, 8.596628313152902
747.8354937248527, 8.682633512084616
797.4654554709233, 8.785540478028825
848.7180248370526, 8.887060766493681
905.4882022264917,8.97444258
965.7390444337194,9.035022675
1016.413754310634, 9.097352972295376
1071.1512103978034,9.152260319
1143.7367997485683, 9.231872511784228
1255.7506574206695, 9.327543446462357
1348.5601306115382, 9.379574040852756
1427.0206981656856, 9.445012286959798
1502.6387370410985, 9.454959534335277
1597.9021656891157, 9.517692098967274
1670.2097742135077, 9.559473556835748
106.23181707812931, 4.491734496937148
91.81933720781251, 4.179799166456881
99.97032097700557, 4.335617651720696
94.07788882, 4.231788388203594
